,Date,Visitor,Visitor Score,Home Team,Home Score,Line
20846,10/25/2008,Kentucky,5.0,Florida,63.0,25.0
20847,10/25/2008,Mississippi,23.0,Arkansas,21.0,-6.5
20848,10/25/2008,Eastern Michigan,16.0,Ball State,38.0,27.0
20849,10/25/2008,Nevada-Las Vegas,35.0,Brigham Young,42.0,23.5
20850,10/25/2008,Duke,10.0,Vanderbilt,7.0,10.0
20851,10/25/2008,Rice,42.0,Tulane,17.0,2.0
20852,10/25/2008,Fresno State,30.0,Utah State,28.0,-15.0
20853,10/25/2008,S-M-U,7.0,Navy,34.0,14.0
20854,10/25/2008,Alabama,29.0,Tennessee,9.0,-5.5
20855,10/25/2008,Oregon,54.0,Arizona State,20.0,-3.0
20856,10/25/2008,U.C.L.A.,20.0,California,41.0,19.0
20857,10/25/2008,Kent State,54.0,Miami-Ohio,21.0,4.0
20858,10/25/2008,Virginia,24.0,Georgia Tech,17.0,14.5
20859,10/25/2008,Oklahoma State,24.0,Texas,28.0,11.5
20860,10/25/2008,Georgia,52.0,Louisiana State,38.0,-1.0
20861,10/25/2008,Oklahoma,58.0,Kansas State,35.0,-18.5
20862,10/25/2008,Michigan State,35.0,Michigan,21.0,-3.5
20863,10/25/2008,Virginia Tech,20.0,Florida State,30.0,6.5
20864,10/25/2008,Bowling Green,13.0,Northern Illinois,16.0,7.0
20865,10/25/2008,New Mexico State,14.0,Idaho,20.0,-12.0
20866,10/25/2008,Wyoming,7.0,Texas Christian,54.0,32.5
20867,10/25/2008,Central Michigan,24.0,Toledo,23.0,-3.5
20868,10/25/2008,South Florida,20.0,Louisville,24.0,-5.5
20869,10/25/2008,Baylor,20.0,Nebraska,32.0,14.0
20870,10/25/2008,Texas Tech,63.0,Kansas,21.0,-2.0
20871,10/25/2008,Colorado,0.0,Missouri,58.0,24.0
20872,10/25/2008,Penn State,13.0,Ohio State,6.0,-2.0
20873,10/25/2008,Southern Miss,30.0,Memphis,36.0,-3.5
20874,10/25/2008,Notre Dame,33.0,Washington,7.0,-9.5
20875,10/25/2008,Colorado State,38.0,San Diego State,34.0,-7.5
20876,10/25/2008,Southern Cal,17.0,Arizona,10.0,-14.5
20877,10/25/2008,Nevada-Reno,31.0,Hawaii,38.0,-3.5
20878,10/25/2008,Middle Tennessee,22.0,Mississippi State,31.0,13.0
20879,10/25/2008,Florida Atlantic,29.0,UL-Monroe,28.0,-2.5
20880,10/25/2008,Troy,45.0,North Texas,17.0,-24.0
20881,10/26/2008,U-C-F,19.0,Tulsa,49.0,23.5
20882,10/28/2008,Buffalo,32.0,Ohio,19.0,2.5
20883,10/28/2008,Houston,23.0,Marshall,37.0,-7.5
20884,10/30/2008,South Florida,10.0,Cincinnati,24.0,-2.0
20885,11/01/2008,Kent State,30.0,Bowling Green,45.0,6.0
20886,11/01/2008,Central Michigan,37.0,Indiana,34.0,1.5
20887,11/01/2008,Air Force,16.0,Army,7.0,-7.0
20888,11/01/2008,Louisville,21.0,Syracuse,28.0,-12.0
20889,11/01/2008,Miami-Florida,24.0,Virginia,17.0,1.0
20890,11/01/2008,West Virginia,35.0,Connecticut,13.0,-3.0
20891,11/01/2008,Iowa,24.0,Illinois,27.0,2.5
20892,11/01/2008,Northwestern,24.0,Minnesota,17.0,7.5
20893,11/01/2008,Duke,30.0,Wake Forest,33.0,7.5
20894,11/01/2008,Iowa State,17.0,Oklahoma State,59.0,29.5
20895,11/01/2008,Missouri,31.0,Baylor,28.0,-21.5
20896,11/01/2008,Auburn,7.0,Mississippi,17.0,6.5
20897,11/01/2008,San Diego State,10.0,Wyoming,35.0,5.5
20898,11/01/2008,Eastern Michigan,10.0,Western Michigan,31.0,18.5
20899,11/01/2008,Tulsa,23.0,Arkansas,30.0,-7.0
20900,11/01/2008,Colorado,17.0,Texas A+M,24.0,4.0
20901,11/01/2008,Pittsburgh,36.0,Notre Dame,33.0,5.0
20902,11/01/2008,Fresno State,35.0,Louisiana Tech,38.0,-5.0
20903,11/01/2008,Hawaii,14.0,Utah State,30.0,-6.0
20904,11/01/2008,Tennessee,6.0,South Carolina,27.0,5.5
20905,11/01/2008,Florida,49.0,Georgia,10.0,-7.5
20906,11/01/2008,Washington,0.0,Southern Cal,56.0,46.0
20907,11/01/2008,Nebraska,28.0,Oklahoma,62.0,21.0
20908,11/01/2008,Oregon,16.0,California,26.0,2.5
20909,11/01/2008,Temple,27.0,Navy,33.0,8.0
20910,11/01/2008,Kansas State,21.0,Kansas,52.0,7.5
20911,11/01/2008,Texas,33.0,Texas Tech,39.0,-3.5
20912,11/01/2008,Michigan,42.0,Purdue,48.0,2.5
20913,11/01/2008,Wisconsin,24.0,Michigan State,25.0,5.5
20914,11/01/2008,Clemson,27.0,Boston College,21.0,3.0
20915,11/01/2008,San Jose State,30.0,Idaho,24.0,-16.5
20916,11/01/2008,Brigham Young,45.0,Colorado State,42.0,-14.5
20917,11/01/2008,Washington State,0.0,Stanford,58.0,30.0
20918,11/01/2008,Boise State,49.0,New Mexico State,0.0,-21.5
20919,11/01/2008,Kentucky,14.0,Mississippi State,13.0,2.5
20920,11/01/2008,Florida State,28.0,Georgia Tech,31.0,2.0
20921,11/01/2008,Tulane,10.0,Louisiana State,35.0,28.5
20922,11/01/2008,Texas Christian,44.0,Nevada-Las Vegas,14.0,-15.0
20923,11/01/2008,U-A-B,14.0,Southern Miss,70.0,8.5
20924,11/01/2008,Rice,49.0,UTEP,44.0,-2.5
20925,11/01/2008,Utah,13.0,New Mexico,10.0,-7.0
20926,11/01/2008,Arizona State,25.0,Oregon State,27.0,15.5
20927,11/01/2008,North Texas,51.0,Western Kentucky,40.0,18.5
20928,11/01/2008,Arkansas State,0.0,Alabama,35.0,24.0
20929,11/01/2008,Florida Intl,20.0,UL-Lafayette,49.0,10.5
20930,11/01/2008,Troy,30.0,UL-Monroe,31.0,-10.0
20931,11/02/2008,East Carolina,13.0,U-C-F,10.0,-5.0
20932,11/04/2008,Miami-Ohio,17.0,Buffalo,37.0,8.0
20933,11/05/2008,Northern Illinois,14.0,Ball State,45.0,8.0
20934,11/05/2008,Toledo,30.0,Akron,47.0,6.5
20935,11/06/2008,Maryland,13.0,Virginia Tech,23.0,3.0
20936,11/06/2008,Texas Christian,10.0,Utah,13.0,-2.0
20937,11/07/2008,Nevada-Reno,41.0,Fresno State,28.0,-2.5
20938,11/08/2008,Syracuse,17.0,Rutgers,35.0,14.0
20939,11/08/2008,Wisconsin,55.0,Indiana,20.0,-10.0
20940,11/08/2008,Ohio State,45.0,Northwestern,10.0,-12.5
20941,11/08/2008,Purdue,7.0,Michigan State,21.0,10.0
20942,11/08/2008,Georgia Tech,7.0,North Carolina,28.0,4.5
20943,11/08/2008,Illinois,17.0,Western Michigan,23.0,-7.0
20944,11/08/2008,Virginia,17.0,Wake Forest,28.0,3.5
20945,11/08/2008,No Carolina State,27.0,Duke,17.0,3.5
20946,11/08/2008,Oklahoma State,20.0,Texas Tech,56.0,3.5
20947,11/08/2008,Florida,42.0,Vanderbilt,14.0,-24.0
20948,11/08/2008,Arkansas,21.0,South Carolina,34.0,13.0
20949,11/08/2008,Georgia,42.0,Kentucky,38.0,-13.5
20950,11/08/2008,Bowling Green,28.0,Ohio,3.0,-2.5
20951,11/08/2008,San Diego State,12.0,Brigham Young,41.0,36.0
20952,11/08/2008,Utah State,14.0,Boise State,49.0,35.0
20953,11/08/2008,Oklahoma,66.0,Texas A+M,28.0,-27.5
20954,11/08/2008,Army,31.0,Rice,38.0,9.5
20955,11/08/2008,Iowa State,24.0,Colorado,28.0,10.5
20956,11/08/2008,Memphis,31.0,S-M-U,26.0,1.5
20957,11/08/2008,Kansas State,24.0,Missouri,41.0,27.0
20958,11/08/2008,Clemson,27.0,Florida State,41.0,3.5
20959,11/08/2008,Marshall,16.0,East Carolina,19.0,8.0
20960,11/08/2008,Kansas,35.0,Nebraska,45.0,1.5
20961,11/08/2008,Penn State,23.0,Iowa,24.0,-8.0
20962,11/08/2008,Notre Dame,0.0,Boston College,17.0,3.5
20963,11/08/2008,Wyoming,13.0,Tennessee,7.0,27.0
20964,11/08/2008,Alabama,27.0,Louisiana State,21.0,-3.5
20965,11/08/2008,Stanford,28.0,Oregon,35.0,14.0
20966,11/08/2008,Arizona State,39.0,Washington,19.0,-14.0
20967,11/08/2008,Hawaii,42.0,New Mexico State,30.0,-3.5
20968,11/08/2008,Tulane,14.0,Houston,42.0,16.5
20969,11/08/2008,Colorado State,17.0,Air Force,38.0,10.0
20970,11/08/2008,Oregon State,34.0,U.C.L.A.,6.0,-7.5
20971,11/08/2008,Arizona,59.0,Washington State,28.0,-41.0
20972,11/08/2008,Southern Miss,17.0,U-C-F,6.0,-3.0
20973,11/08/2008,Baylor,21.0,Texas,45.0,26.0
20974,11/08/2008,Cincinnati,26.0,West Virginia,23.0,6.5
20975,11/08/2008,Louisville,7.0,Pittsburgh,41.0,6.5
20976,11/08/2008,Michigan,29.0,Minnesota,6.0,7.5
20977,11/08/2008,California,3.0,Southern Cal,17.0,22.5
20978,11/08/2008,Louisiana Tech,21.0,San Jose State,0.0,7.0
20979,11/08/2008,New Mexico,20.0,Nevada-Las Vegas,27.0,-5.5
20980,11/08/2008,Western Kentucky,7.0,Troy,17.0,17.0
20981,11/08/2008,North Texas,13.0,Florida Atlantic,46.0,22.5
20982,11/08/2008,UTEP,37.0,UL-Lafayette,24.0,10.0
20983,11/08/2008,Arkansas State,21.0,Florida Intl,22.0,-2.5
20984,11/08/2008,UL-Monroe,21.0,Middle Tennessee,24.0,4.5
20985,11/08/2008,Tennessee-Martin,20.0,Auburn,37.0, 
20986,11/11/2008,Ball State,31.0,Miami-Ohio,16.0,-17.5
20987,11/12/2008,Temple,38.0,Kent State,41.0,-1.0
20988,11/12/2008,Central Michigan,33.0,Northern Illinois,30.0,4.0
20989,11/13/2008,Buffalo,43.0,Akron,40.0,2.5
20990,11/13/2008,Virginia Tech,14.0,Miami-Florida,16.0,4.0
20991,11/13/2008,Wyoming,14.0,Nevada-Las Vegas,22.0,6.0
20992,11/14/2008,Cincinnati,28.0,Louisville,20.0,-4.0
20993,11/15/2008,Indiana,7.0,Penn State,34.0,35.5
20994,11/15/2008,Purdue,17.0,Iowa,22.0,17.0
20995,11/15/2008,Northwestern,21.0,Michigan,14.0,3.5
20996,11/15/2008,Minnesota,32.0,Wisconsin,35.0,14.0
20997,11/15/2008,Wake Forest,17.0,No Carolina State,21.0,-3.5
20998,11/15/2008,Duke,7.0,Clemson,31.0,10.0
20999,11/15/2008,North Carolina,15.0,Maryland,17.0,-3.0
21000,11/15/2008,Notre Dame,27.0,Navy,21.0,-4.5
21001,11/15/2008,Connecticut,39.0,Syracuse,14.0,-9.0
21002,11/15/2008,Mississippi State,7.0,Alabama,32.0,22.0
21003,11/15/2008,Vanderbilt,31.0,Kentucky,24.0,3.5
21004,11/15/2008,Texas A+M,21.0,Baylor,41.0,8.0
21005,11/15/2008,New Mexico,6.0,Colorado State,20.0,-3.0
21006,11/15/2008,Toledo,17.0,Western Michigan,27.0,14.5
21007,11/15/2008,Utah State,38.0,Louisiana Tech,45.0,15.0
21008,11/15/2008,East Carolina,3.0,Southern Miss,21.0,3.0
21009,11/15/2008,U-A-B,41.0,Tulane,24.0,4.0
21010,11/15/2008,Texas,35.0,Kansas,7.0,-14.0
21011,11/15/2008,Missouri,52.0,Iowa State,20.0,-26.5
21012,11/15/2008,California,21.0,Oregon State,34.0,3.5
21013,11/15/2008,Arizona,45.0,Oregon,55.0,6.0
21014,11/15/2008,U.C.L.A.,27.0,Washington,7.0,-7.0
21015,11/15/2008,Georgia,17.0,Auburn,13.0,-9.0
21016,11/15/2008,Brigham Young,38.0,Air Force,24.0,-3.5
21017,11/15/2008,South Carolina,6.0,Florida,56.0,21.0
21018,11/15/2008,San Jose State,17.0,Nevada-Reno,41.0,14.5
21019,11/15/2008,U-C-F,30.0,Marshall,14.0,7.0
21020,11/15/2008,Boise State,45.0,Idaho,10.0,-36.5
21021,11/15/2008,Tulsa,30.0,Houston,70.0,-4.0
21022,11/15/2008,New Mexico State,17.0,Fresno State,24.0,17.0
21023,11/15/2008,Southern Cal,45.0,Stanford,23.0,-24.0
21024,11/15/2008,Nebraska,56.0,Kansas State,28.0,-6.0
21025,11/15/2008,Oklahoma State,30.0,Colorado,17.0,-18.0
21026,11/15/2008,Rutgers,49.0,South Florida,16.0,8.0
21027,11/15/2008,Boston College,27.0,Florida State,17.0,6.0
21028,11/15/2008,Ohio State,30.0,Illinois,20.0,-8.5
21029,11/15/2008,Utah,63.0,San Diego State,14.0,-30.0
21030,11/15/2008,S-M-U,10.0,UTEP,36.0,14.0
21031,11/15/2008,Washington State,0.0,Arizona State,31.0,35.5
21032,11/15/2008,Middle Tennessee,21.0,Western Kentucky,10.0,-1.0
21033,11/15/2008,UL-Lafayette,29.0,Florida Atlantic,40.0,1.0
21034,11/15/2008,UL-Monroe,0.0,Mississippi,59.0,24.0
21035,11/15/2008,Troy,31.0,Louisiana State,40.0,16.5
21036,11/18/2008,Northern Illinois,42.0,Kent State,14.0,-3.0
21037,11/19/2008,Ball State,31.0,Central Michigan,24.0,-6.0
21038,11/20/2008,Miami-Florida,23.0,Georgia Tech,41.0,3.0
21039,11/21/2008,Miami-Ohio,14.0,Toledo,42.0,3.5
21040,11/21/2008,Buffalo,40.0,Bowling Green,34.0,4.5
21041,11/21/2008,Fresno State,24.0,San Jose State,10.0,-3.0
21042,11/22/2008,Eastern Michigan,52.0,Temple,55.0,12.0
21043,11/22/2008,Army,3.0,Rutgers,30.0,17.5
21044,11/22/2008,Illinois,10.0,Northwestern,27.0,-3.0
21045,11/22/2008,Pittsburgh,21.0,Cincinnati,28.0,6.0
21046,11/22/2008,Boston College,24.0,Wake Forest,21.0,-2.5
21047,11/22/2008,Indiana,10.0,Purdue,62.0,11.5
21048,11/22/2008,Michigan,7.0,Ohio State,42.0,20.5
21049,11/22/2008,Duke,3.0,Virginia Tech,14.0,15.0
21050,11/22/2008,Florida State,37.0,Maryland,3.0,-1.5
21051,11/22/2008,No Carolina State,41.0,North Carolina,10.0,11.0
21052,11/22/2008,Iowa State,30.0,Kansas State,38.0,10.5
21053,11/22/2008,Tennessee,20.0,Vanderbilt,10.0,3.0
21054,11/22/2008,Arkansas,28.0,Mississippi State,31.0,-2.5
21055,11/22/2008,Akron,42.0,Ohio,49.0,-2.0
21056,11/22/2008,Colorado State,31.0,Wyoming,20.0,1.0
21057,11/22/2008,Marshall,10.0,Rice,35.0,8.5
21058,11/22/2008,Syracuse,24.0,Notre Dame,23.0,19.5
21059,11/22/2008,Washington,13.0,Washington State,16.0,-7.0
21060,11/22/2008,Tulane,7.0,Tulsa,56.0,28.5
21061,11/22/2008,Texas Tech,21.0,Oklahoma,65.0,7.0
21062,11/22/2008,Michigan State,18.0,Penn State,49.0,16.0
21063,11/22/2008,Clemson,13.0,Virginia,3.0,-2.5
21064,11/22/2008,Air Force,10.0,Texas Christian,44.0,20.0
21065,11/22/2008,Stanford,16.0,California,37.0,8.0
21066,11/22/2008,Louisiana Tech,35.0,New Mexico State,31.0,-7.0
21067,11/22/2008,Boise State,41.0,Nevada-Reno,34.0,-7.0
21068,11/22/2008,East Carolina,17.0,U-A-B,13.0,-6.5
21069,11/22/2008,UTEP,37.0,Houston,42.0,17.0
21070,11/22/2008,Brigham Young,24.0,Utah,48.0,7.0
21071,11/22/2008,Iowa,55.0,Minnesota,0.0,-6.0
21072,11/22/2008,Oregon State,19.0,Arizona,17.0,2.5
21073,11/22/2008,West Virginia,35.0,Louisville,21.0,-7.5
21074,11/22/2008,U-C-F,28.0,Memphis,21.0,6.0
21075,11/22/2008,Nevada-Las Vegas,21.0,San Diego State,42.0,-10.0
21076,11/22/2008,Mississippi,31.0,Louisiana State,13.0,3.0
21077,11/22/2008,Idaho,17.0,Hawaii,49.0,23.5
21078,11/22/2008,Florida Atlantic,14.0,Arkansas State,28.0,3.5
21079,11/22/2008,UL-Monroe,31.0,Florida Intl,27.0,7.0
21080,11/22/2008,North Texas,13.0,Middle Tennessee,52.0,18.5
21081,11/22/2008,UL-Lafayette,3.0,Troy,48.0,10.0
21082,11/22/2008,Cal-San Luis Obispo,35.0,Wisconsin,36.0, 
21083,11/22/2008,The Citadel,19.0,Florida,70.0, 
21084,11/23/2008,Connecticut,13.0,South Florida,17.0,2.5
21085,11/25/2008,Western Michigan,22.0,Ball State,45.0,10.0
21086,11/25/2008,Navy,16.0,Northern Illinois,0.0,3.0
21087,11/27/2008,Texas A+M,9.0,Texas,49.0,35.5
21088,11/28/2008,West Virginia,15.0,Pittsburgh,19.0,-3.0
21089,11/28/2008,Ohio,41.0,Miami-Ohio,26.0,-2.5
21090,11/28/2008,Mississippi State,0.0,Mississippi,45.0,18.0
21091,11/28/2008,Akron,6.0,Temple,27.0,3.0
21092,11/28/2008,UTEP,21.0,East Carolina,53.0,6.5
21093,11/28/2008,Central Michigan,52.0,Eastern Michigan,56.0,-11.0
21094,11/28/2008,Kent State,24.0,Buffalo,21.0,9.5
21095,11/28/2008,Louisiana State,30.0,Arkansas,31.0,-7.0
21096,11/28/2008,Bowling Green,38.0,Toledo,10.0,-2.5
21097,11/28/2008,Colorado,31.0,Nebraska,40.0,19.0
21098,11/28/2008,Fresno State,10.0,Boise State,61.0,21.5
21099,11/28/2008,U.C.L.A.,9.0,Arizona State,34.0,9.5
21100,11/29/2008,Miami-Florida,28.0,No Carolina State,38.0,-2.0
21101,11/29/2008,Vanderbilt,10.0,Wake Forest,23.0,4.5
21102,11/29/2008,Maryland,21.0,Boston College,28.0,6.5
21103,11/29/2008,Virginia,14.0,Virginia Tech,17.0,7.5
21104,11/29/2008,North Carolina,28.0,Duke,20.0,-7.0
21105,11/29/2008,Syracuse,10.0,Cincinnati,30.0,20.5
21106,11/29/2008,Baylor,28.0,Texas Tech,35.0,22.5
21107,11/29/2008,Tulane,6.0,Memphis,45.0,14.0
21108,11/29/2008,Nevada-Reno,35.0,Louisiana Tech,31.0,-5.0
21109,11/29/2008,Houston,42.0,Rice,56.0,-3.0
21110,11/29/2008,New Mexico State,2.0,Utah State,47.0,5.5
21111,11/29/2008,Southern Miss,28.0,S-M-U,12.0,-14.0
21112,11/29/2008,Kansas,40.0,Missouri,37.0,16.5
21113,11/29/2008,Oklahoma,61.0,Oklahoma State,41.0,-10.5
21114,11/29/2008,Georgia Tech,45.0,Georgia,42.0,7.5
21115,11/29/2008,Tulsa,38.0,Marshall,35.0,-16.0
21116,11/29/2008,Auburn,0.0,Alabama,36.0,14.5
21117,11/29/2008,Florida,45.0,Florida State,15.0,-17.0
21118,11/29/2008,Kentucky,10.0,Tennessee,28.0,4.0
21119,11/29/2008,U-A-B,15.0,U-C-F,0.0,9.5
21120,11/29/2008,Oregon,65.0,Oregon State,38.0,3.0
21121,11/29/2008,South Carolina,14.0,Clemson,31.0,-1.0
21122,11/29/2008,Notre Dame,3.0,Southern Cal,38.0,33.5
21123,11/29/2008,Washington State,10.0,Hawaii,24.0,27.5
21124,11/29/2008,Arkansas State,33.0,North Texas,28.0,-20.5
21125,11/29/2008,Florida Intl,50.0,Florida Atlantic,57.0,5.5
21126,12/03/2008,Middle Tennessee,28.0,UL-Lafayette,42.0,5.0
21127,12/04/2008,Louisville,14.0,Rutgers,63.0,12.0
21128,12/05/2008,Buffalo,42.0,Ball State,24.0,15.5
21129,12/06/2008,Navy,34.0,Army,0.0,-10.5
21130,12/06/2008,Pittsburgh,34.0,Connecticut,10.0,1.5
21131,12/06/2008,South Florida,7.0,West Virginia,13.0,7.0
21132,12/06/2008,Washington,7.0,California,48.0,35.5
21133,12/06/2008,Southern Cal,28.0,U.C.L.A.,7.0,-32.5
21134,12/06/2008,Arizona State,10.0,Arizona,31.0,11.0
21135,12/06/2008,Cincinnati,29.0,Hawaii,24.0,-7.5
21136,12/06/2008,Arkansas State,9.0,Troy,35.0,11.5
21137,12/06/2008,Western Kentucky,3.0,Florida Intl,27.0,6.5
21138,12/06/2008,East Carolina,27.0,Tulsa,24.0,12.5
21139,12/06/2008,Boston College,12.0,Virginia Tech,30.0,-1.0
21140,12/06/2008,Alabama,20.0,Florida,31.0,10.0
21141,12/06/2008,Missouri,21.0,Oklahoma,62.0,17.0
21142,09/03/2009,South Carolina,7.0,No Carolina State,3.0,5.0
21143,09/03/2009,Utah State,17.0,Utah,35.0,21.0
21144,09/03/2009,Oregon,9.0,Boise State,19.0,3.0
21145,09/03/2009,Troy,14.0,Bowling Green,31.0,-7.5
21146,09/03/2009,North Texas,20.0,Ball State,10.0,15.0
21147,09/03/2009,Eastern Kentucky,13.0,Indiana,19.0, 
21148,09/03/2009,North Dakota St,17.0,Iowa State,34.0, 
21149,09/03/2009,Villanova,27.0,Temple,24.0, 
21150,09/03/2009,Coastal Carolina,0.0,Kent State,18.0, 
21151,09/04/2009,Tulsa,37.0,Tulane,13.0,-14.0
21152,09/04/2009,Central Arkansas,20.0,Hawaii,25.0, 
21153,09/05/2009,Navy,27.0,Ohio State,31.0,22.0
21154,09/05/2009,Akron,7.0,Penn State,31.0,29.0
21155,09/05/2009,Western Michigan,7.0,Michigan,31.0,13.0
21156,09/05/2009,Connecticut,23.0,Ohio,16.0,-3.5
21157,09/05/2009,Nevada-Reno,0.0,Notre Dame,35.0,14.5
21158,09/05/2009,Georgia,10.0,Oklahoma State,24.0,5.5
21159,09/05/2009,Kentucky,42.0,Miami-Ohio,0.0,-16.5
21160,09/05/2009,Brigham Young,14.0,Oklahoma,13.0,23.0
21161,09/05/2009,Missouri,37.0,Illinois,9.0,7.0
21162,09/05/2009,Rice,24.0,U-A-B,44.0,5.5
21163,09/05/2009,Baylor,24.0,Wake Forest,21.0,2.5
21164,09/05/2009,Minnesota,23.0,Syracuse,20.0,-7.0
21165,09/05/2009,Army,27.0,Eastern Michigan,17.0,3.5
21166,09/05/2009,Northern Illinois,20.0,Wisconsin,28.0,16.5
21167,09/05/2009,Toledo,31.0,Purdue,52.0,10.0
21168,09/05/2009,Stanford,39.0,Washington State,13.0,-17.0
21169,09/05/2009,Louisiana Tech,13.0,Auburn,37.0,13.5
21170,09/05/2009,New Mexico,6.0,Texas A+M,41.0,14.5
21171,09/05/2009,Virginia Tech,24.0,Alabama,34.0,6.5
21172,09/05/2009,Idaho,21.0,New Mexico State,6.0,2.5
21173,09/05/2009,Buffalo,23.0,UTEP,17.0,10.5
21174,09/05/2009,Maryland,13.0,California,52.0,21.0
21175,09/05/2009,San Jose State,3.0,Southern Cal,56.0,34.0
21176,09/05/2009,Central Michigan,6.0,Arizona,19.0,14.5
21177,09/05/2009,San Diego State,14.0,U.C.L.A.,33.0,18.5
21178,09/05/2009,Louisiana State,31.0,Washington,23.0,-18.0
21179,09/05/2009,Florida Atlantic,3.0,Nebraska,49.0,23.5
21180,09/05/2009,Middle Tennessee,14.0,Clemson,37.0,18.5
21181,09/05/2009,UL-Monroe,20.0,Texas,59.0,43.0
21182,09/05/2009,Western Kentucky,7.0,Tennessee,63.0,31.0
21183,09/05/2009,Alcorn State,0.0,Southern Miss,52.0, 
21184,09/05/2009,Appalachian State,24.0,East Carolina,29.0, 
21185,09/05/2009,Stephen F Austin,23.0,S-M-U,31.0, 
21186,09/05/2009,Charleston Southern,3.0,Florida,62.0, 
21187,09/05/2009,The Citadel,6.0,North Carolina,40.0, 
21188,09/05/2009,Indiana State,10.0,Louisville,30.0, 
21189,09/05/2009,Jacksonville St,17.0,Georgia Tech,37.0, 
21190,09/05/2009,Jackson State,7.0,Mississippi State,45.0, 
21191,09/05/2009,Liberty,20.0,West Virginia,33.0, 
21192,09/05/2009,Massachusetts,17.0,Kansas State,21.0, 
21193,09/05/2009,Montana State,3.0,Michigan State,44.0, 
21194,09/05/2009,Miss Valley State,0.0,Arkansas State,61.0, 
21195,09/05/2009,Northern Colorado,3.0,Kansas,49.0, 
21196,09/05/2009,Northeastern,0.0,Boston College,54.0, 
21197,09/05/2009,Northern Iowa,16.0,Iowa,17.0, 
21198,09/05/2009,Northwestern St(LA),7.0,Houston,55.0, 
21199,09/05/2009,Portland State,7.0,Oregon State,34.0, 
21200,09/05/2009,Samford,24.0,U-C-F,28.0, 
21201,09/05/2009,Southern Illinois,28.0,Marshall,31.0, 
21202,09/05/2009,Southern Univ,19.0,UL-Lafayette,42.0, 
21203,09/05/2009,Missouri State,10.0,Arkansas,48.0, 
21204,09/05/2009,Towson,14.0,Northwestern,47.0, 
21205,09/05/2009,Western Carolina,0.0,Vanderbilt,45.0, 
21206,09/05/2009,William + Mary,26.0,Virginia,14.0, 
21207,09/05/2009,Wofford,7.0,South Florida,40.0, 
21208,09/05/2009,Youngstown State,3.0,Pittsburgh,38.0, 
21209,09/05/2009,Nicholls State,0.0,Air Force,72.0, 
21210,09/05/2009,Weber State,22.0,Wyoming,29.0, 
21211,09/05/2009,UC-Davis,0.0,Fresno State,51.0, 
21212,09/05/2009,North Dakota,13.0,Texas Tech,38.0, 
21213,09/05/2009,Richmond,24.0,Duke,16.0, 
21214,09/05/2009,Idaho State,3.0,Arizona State,50.0, 
21215,09/05/2009,Sacramento State,3.0,Nevada-Las Vegas,38.0, 
21216,09/06/2009,Mississippi,45.0,Memphis,14.0,-17.5
21217,09/06/2009,Colorado State,23.0,Colorado,17.0,11.0
21218,09/07/2009,Cincinnati,47.0,Rutgers,15.0,4.5
21219,09/07/2009,Miami-Florida,38.0,Florida State,34.0,6.0
21220,09/10/2009,Clemson,27.0,Georgia Tech,30.0,5.0
21221,09/11/2009,Colorado,38.0,Toledo,54.0,-3.5
21222,09/12/2009,North Carolina,12.0,Connecticut,10.0,-6.0
21223,09/12/2009,East Carolina,20.0,West Virginia,35.0,5.5
21224,09/12/2009,Syracuse,7.0,Penn State,28.0,29.0
21225,09/12/2009,Marshall,10.0,Virginia Tech,52.0,20.0
21226,09/12/2009,Central Michigan,29.0,Michigan State,27.0,14.5
21227,09/12/2009,Eastern Michigan,24.0,Northwestern,27.0,21.5
21228,09/12/2009,Iowa,35.0,Iowa State,3.0,-6.5
21229,09/12/2009,Mississippi State,24.0,Auburn,49.0,15.5
21230,09/12/2009,Duke,35.0,Army,19.0,-2.5
21231,09/12/2009,Fresno State,31.0,Wisconsin,34.0,7.5
21232,09/12/2009,Stanford,17.0,Wake Forest,24.0,3.0
21233,09/12/2009,South Carolina,37.0,Georgia,41.0,7.0
21234,09/12/2009,U.C.L.A.,19.0,Tennessee,15.0,11.0
21235,09/12/2009,Brigham Young,54.0,Tulane,3.0,-18.5
21236,09/12/2009,Purdue,36.0,Oregon,38.0,13.0
21237,09/12/2009,Texas,41.0,Wyoming,10.0,-33.0
21238,09/12/2009,Louisiana Tech,14.0,Navy,32.0,7.5
21239,09/12/2009,Notre Dame,34.0,Michigan,38.0,-3.5
21240,09/12/2009,Idaho,23.0,Washington,42.0,21.0
21241,09/12/2009,S-M-U,35.0,U-A-B,33.0,11.0
21242,09/12/2009,Pittsburgh,54.0,Buffalo,27.0,-12.0
21243,09/12/2009,Texas Christian,30.0,Virginia,14.0,-13.0
21244,09/12/2009,Kent State,7.0,Boston College,34.0,21.0
21245,09/12/2009,Rice,10.0,Texas Tech,55.0,28.0
21246,09/12/2009,Air Force,13.0,Minnesota,20.0,3.0
21247,09/12/2009,Hawaii,38.0,Washington State,20.0,-2.5
21248,09/12/2009,Western Michigan,19.0,Indiana,23.0,1.0
21249,09/12/2009,Bowling Green,20.0,Missouri,27.0,20.0
21250,09/12/2009,Kansas,34.0,UTEP,7.0,-13.0
21251,09/12/2009,U-C-F,19.0,Southern Miss,26.0,15.5
21252,09/12/2009,Houston,45.0,Oklahoma State,35.0,16.5
21253,09/12/2009,Miami-Ohio,0.0,Boise State,48.0,37.5
